source_id, target_id, reporter
'10.1002/lno.10373', '10.1594/PANGAEA.819110', 'Crossref'
'10.5194/os-13-411-2017', '10.1594/PANGAEA.727120', 'Crossref'
'10.3389/fmicb.2016.01884', '10.1594/PANGAEA.834296', 'Crossref'
'10.1080/14498596.2016.1245162', '10.1594/PANGAEA.435683', 'Crossref'
'10.1080/14498596.2016.1215272', '10.1594/PANGAEA.435683', 'Crossref'
'10.1080/2150704X.2014.922723', '10.1594/PANGAEA.809111', 'Crossref'
'10.1080/07038992.2015.1042543', '10.1594/PANGAEA.769615', 'Crossref'
'10.3390/ijgi5120225', '10.1594/PANGAEA.787668', 'Crossref'
'10.5402/2013/739034', '10.1594/PANGAEA.755150', 'Crossref'
'10.1002/2015JF003580', '10.1594/PANGAEA.441706', 'Crossref'
'10.1002/jgrc.20195', '10.1594/PANGAEA.742625', 'Crossref'
'10.1002/jgrc.20195', '10.1594/PANGAEA.738488', 'Crossref'
'10.7717/peerj.1757', '10.1594/PANGAEA.315424', 'Crossref'
'10.1002/jgrc.20195', '10.1594/PANGAEA.727465', 'Crossref'
'10.1002/jgrc.20195', '10.1594/PANGAEA.735279', 'Crossref'
'10.1002/2013JC009321', '10.1594/PANGAEA.774181', 'Crossref'
'10.1002/jgrc.20195', '10.1594/PANGAEA.666228', 'Crossref'
'10.1002/2015JB012627', '10.1594/PANGAEA.816333', 'Crossref'
'10.1002/jgrc.20195', '10.1594/PANGAEA.666196', 'Crossref'
'10.1002/2015JC011009', '10.1594/PANGAEA.800328', 'Crossref'
'10.1002/jgrc.20195', '10.1594/PANGAEA.727458', 'Crossref'
'10.1002/2015JD023646', '10.1594/PANGAEA.775676', 'Crossref'
'10.1002/2014JC010635', '10.1594/PANGAEA.774181', 'Crossref'
'10.5194/bg-14-4985-2017', '10.1594/PANGAEA.868494', 'Crossref'
'10.1002/2015JB012347', '10.1594/PANGAEA.707458', 'Crossref'
'10.1002/2014JD022925', '10.1594/PANGAEA.839535', 'Crossref'
'10.1002/2015JB012714', '10.1594/PANGAEA.441706', 'Crossref'
'10.7717/peerj.1757', '10.1594/PANGAEA.788465', 'Crossref'
'10.1002/2016JC011816', '10.1594/PANGAEA.756627', 'Crossref'
'10.1002/jgrc.20195', '10.1594/PANGAEA.666218', 'Crossref'
'10.1002/jgrc.20195', '10.1594/PANGAEA.666202', 'Crossref'
'10.1002/2015JD024680', '10.1594/PANGAEA.743575', 'Crossref'
'10.1002/jgrc.20195', '10.1594/PANGAEA.666214', 'Crossref'
'10.1002/2014JC009836', '10.1594/PANGAEA.804574', 'Crossref'
'10.1002/2014JC009816', '10.1594/PANGAEA.774181', 'Crossref'
'10.1002/2014JB011751', '10.1594/PANGAEA.769615', 'Crossref'
'10.3389/fmars.2017.00041', '10.1594/PANGAEA.870486', 'Crossref'
'10.3389/fmars.2015.00003', '10.1594/PANGAEA.832836', 'Crossref'
'10.3389/fmars.2017.00041', '10.1594/PANGAEA.859005', 'Crossref'
'10.3389/feart.2016.00027', '10.1594/PANGAEA.704257', 'Crossref'
'10.1007/s00190-017-1092-0', '10.1594/PANGAEA.864046', 'Crossref'
'10.3389/feart.2016.00047', '10.1594/PANGAEA.441706', 'Crossref'
'10.3389/fmars.2016.00204', '10.1594/PANGAEA.862152', 'Crossref'
'10.1186/s40645-016-0104-7', '10.1594/PANGAEA.808978', 'Crossref'
'10.5194/tc-11-1297-2017', '10.1594/PANGAEA.875711', 'Metrics Service Ingest'
'10.1007/978-3-319-70407-4_19', '10.1594/PANGAEA.865100', 'Crossref'
'10.1007/s00300-017-2211-3', '10.1594/PANGAEA.510788', 'Crossref'
'10.1007/s00300-017-2211-3', '10.1594/PANGAEA.833299', 'Crossref'
'10.1007/s00382-017-3996-z', '10.1594/PANGAEA.787668', 'Crossref'
'10.1007/978-1-4614-7883-6_191-1', '10.1594/PANGAEA.864046', 'Crossref'
'10.1002/2017GL073087', '10.1594/PANGAEA.819151', 'Crossref'
'10.1007/s00300-017-2211-3', '10.1594/PANGAEA.54633', 'Crossref'
'10.1007/s11069-017-3109-7', '10.1594/PANGAEA.787668', 'Crossref'
'10.1007/978-3-319-70557-6_5', '10.1594/PANGAEA.787668', 'Crossref'
'10.3390/rs9101049', '10.1594/PANGAEA.864046', 'Crossref'
'10.1080/00167223.2017.1386581', '10.1594/PANGAEA.831035', 'Crossref'
'10.1002/2017JC012907', '10.1594/PANGAEA.855539', 'Crossref'
'10.7554/eLife.26066', '10.1594/PANGAEA.859953', 'Crossref'
'10.3389/fmars.2017.00334', '10.1594/PANGAEA.837425', 'Crossref'
'10.21105/joss.00368', '10.1594/PANGAEA.871981', 'Crossref'
'10.1080/20964471.2017.1397899', '10.1594/PANGAEA.787668', 'Crossref'
'10.1002/lno.10608', '10.1594/PANGAEA.842937', 'Crossref'
'10.5194/tc-12-741-2018', '10.1594/PANGAEA.808240', 'Crossref'
'10.3390/geosciences7040134', '10.1594/PANGAEA.769615', 'Crossref'
'10.3390/rs9070640', '10.1594/PANGAEA.876553', 'Crossref'
'10.3390/jmse5040046', '10.1594/PANGAEA.874110', 'Crossref'
'10.5194/acp-18-7539-2018', '10.1594/PANGAEA.871982', 'Crossref'
'10.3389/fmicb.2018.01128', '10.1594/PANGAEA.786687', 'Crossref'
'10.3389/fmars.2018.00194', '10.1594/PANGAEA.150016', 'Crossref'
'10.3389/fmars.2018.00206', '10.1594/PANGAEA.859820', 'Crossref'
'10.3389/fmars.2018.00206', '10.1594/PANGAEA.847693', 'Crossref'
'10.3389/fmars.2018.00206', '10.1594/PANGAEA.829084', 'Crossref'
'10.3389/fmars.2018.00206', '10.1594/PANGAEA.814052', 'Crossref'
'10.3389/fmars.2018.00206', '10.1594/PANGAEA.859850', 'Crossref'
'10.5194/tc-11-1199-2017', '10.1594/PANGAEA.875088', 'Crossref'
'10.3389/fphys.2018.01164', '10.1594/PANGAEA.752281', 'Crossref'
'10.1007/s00190-018-1189-0', '10.1594/PANGAEA.864046', 'Crossref'
'10.1007/1345_2017_13', '10.1594/PANGAEA.834232', 'Crossref'
'10.1007/s00799-011-0072-x', '10.1594/PANGAEA.330147', 'Crossref'
'10.1007/978-3-319-75196-2_23', '10.1594/PANGAEA.787668', 'Crossref'
'10.1007/s00190-018-1130-6', '10.1594/PANGAEA.864046', 'Crossref'
'10.1007/s00190-018-1160-0', '10.1594/PANGAEA.864046', 'Crossref'
'10.1007/s00190-018-1186-3', '10.1594/PANGAEA.864046', 'Crossref'
'10.1007/s00190-018-1166-7', '10.1594/PANGAEA.864046', 'Crossref'
'10.1007/s11001-018-9362-7', '10.1594/PANGAEA.885139', 'Crossref'
'10.1007/s00410-017-1431-4', '10.1594/PANGAEA.779034', 'Metrics Service Ingest'
'10.1007/s10872-017-0433-1', '10.1594/PANGAEA.549003', 'Crossref'
'10.1007/s10872-017-0433-1', '10.1594/PANGAEA.664232', 'Crossref'
'10.1007/s10872-017-0433-1', '10.1594/PANGAEA.601960', 'Crossref'
'10.1073/pnas.1714754115', '10.1594/PANGAEA.841034', 'Metrics Service Ingest'
'10.1080/01431161.2017.1346403', '10.1594/PANGAEA.871017', 'Crossref'
'10.1080/01431161.2017.1350304', '10.1594/PANGAEA.763990', 'Crossref'
'10.1177/0959683613483614', '10.1594/PANGAEA.592965', 'Crossref'
'10.1177/0959683613483614', '10.1594/PANGAEA.597738', 'Crossref'
'10.1177/0959683613483614', '10.1594/PANGAEA.593144', 'Crossref'
'10.1103/PhysRevE.97.012312', '10.1594/PANGAEA.852704', 'Crossref'
'10.1007/s10661-018-6945-3', '10.1594/PANGAEA.885860', 'Crossref'
'10.5194/bg-14-1631-2017', '10.1594/PANGAEA.871890', 'Crossref'
'10.1007/s10533-017-0366-1', '10.1594/PANGAEA.845468', 'Crossref'
'10.1007/s10584-017-2044-7', '10.1594/PANGAEA.787668', 'Crossref'
'10.1002/2016GB005535', '10.1594/PANGAEA.855600', 'Crossref'
'10.1007/s00531-018-1591-0', '10.1594/PANGAEA.863615', 'Crossref'
'10.1007/s00300-017-2194-0', '10.1594/PANGAEA.769833', 'Crossref'
'10.1007/s00531-018-1594-x', '10.1594/PANGAEA.769615', 'Crossref'
'10.1007/s00300-018-2326-1', '10.1594/PANGAEA.837976', 'Crossref'
'10.1038/s41586-018-0208-x', '10.1594/PANGAEA.441706', 'Crossref'
'10.1007/s00362-018-1036-7', '10.1594/PANGAEA.874798', 'Crossref'
'10.1007/s00477-016-1217-7', '10.1594/PANGAEA.114703', 'Crossref'
'10.1038/s41561-018-0198-1', '10.1594/PANGAEA.769615', 'Crossref'
'10.1007/s00015-018-0304-9', '10.1594/pangaea.864438', 'Crossref'
'10.1007/s00015-018-0304-9', '10.1594/pangaea.835234', 'Crossref'
'10.1038/s41396-018-0263-1', '10.1594/PANGAEA.864702', 'Crossref'
'10.2478/popore-2014-0021', '10.1594/PANGAEA.141304', 'Crossref'
'10.2478/popore-2014-0021', '10.1594/PANGAEA.222164', 'Crossref'
'10.5194/bg-14-257-2017', '10.1594/PANGAEA.862986', 'Crossref'
'10.5194/bg-14-1235-2017', '10.1594/PANGAEA.871872', 'Crossref'
'10.5194/bg-13-6081-2016', '10.1594/PANGAEA.863933', 'Crossref'
'10.5194/bg-13-5917-2016', '10.1594/PANGAEA.771715', 'Crossref'
'10.5194/bg-14-1617-2017', '10.1594/PANGAEA.873765', 'Crossref'
'10.5194/bg-14-1261-2017', '10.1594/PANGAEA.847262', 'Crossref'
'10.5194/bg-14-541-2017', '10.1594/PANGAEA.711982', 'Crossref'
'10.5194/bg-13-6081-2016', '10.1594/PANGAEA.863032', 'Crossref'
'10.5194/bg-14-1123-2017', '10.1594/PANGAEA.871981', 'Crossref'
'10.5194/bg-14-2167-2017', '10.1594/PANGAEA.860781', 'Crossref'
'10.5194/bg-14-177-2017', '10.1594/PANGAEA.833364', 'Crossref'
'10.1007/s12526-018-0879-4', '10.1594/PANGAEA.112554', 'Crossref'
'10.1007/s12526-018-0879-4', '10.1594/PANGAEA.509839', 'Crossref'
'10.1007/s12526-018-0879-4', '10.1594/PANGAEA.509835', 'Crossref'
'10.5194/hess-21-377-2017', '10.1594/PANGAEA.870520', 'Crossref'
'10.3389/fmicb.2017.01659', '10.1594/PANGAEA.864673', 'Crossref'
'10.3389/fmicb.2018.01035', '10.1594/PANGAEA.819452', 'Crossref'
'10.3389/fmicb.2018.01035', '10.1594/PANGAEA.882580', 'Crossref'
'10.1007/s12526-017-0835-8', '10.1594/PANGAEA.509839', 'Crossref'
'10.3389/fmicb.2018.01035', '10.1594/PANGAEA.756627', 'Crossref'
'10.5194/essd-8-543-2016', '10.1594/PANGAEA.856844', 'Crossref'
'10.5194/essd-5-305-2013', '10.1594/PANGAEA.808240', 'Crossref'
'10.5194/essd-9-99-2017', '10.1594/PANGAEA.862968', 'Crossref'
'10.5194/essd-9-545-2017', '10.1594/PANGAEA.873558', 'Crossref'
'10.5194/essd-9-181-2017', '10.1594/PANGAEA.863323', 'Crossref'
'10.5194/essd-9-667-2017', '10.1594/PANGAEA.871980', 'Crossref'
'10.5194/essd-8-679-2016', '10.1594/PANGAEA.857995', 'Crossref'
'10.5194/essd-8-531-2016', '10.1594/PANGAEA.855600', 'Crossref'
'10.1002/2014MS000416', '10.1594/PANGAEA.849262', 'Crossref'
'10.5194/cp-12-2255-2016', '10.1594/PANGAEA.773607', 'Crossref'
'10.5194/cp-11-305-2015', '10.1594/PANGAEA.773607', 'Crossref'
'10.5194/cp-13-359-2017', '10.1594/PANGAEA.870592', 'Crossref'
'10.5194/cp-13-1153-2017', '10.1594/PANGAEA.865217', 'Crossref'
'10.1007/s00506-018-0501-9', '10.1594/PANGAEA.844988', 'Crossref'
'10.5194/asr-13-121-2016', '10.1594/PANGAEA.852720', 'Crossref'
'10.5194/cp-13-171-2017', '10.1594/PANGAEA.868431', 'Crossref'
'10.5194/tc-12-1921-2018', '10.1594/PANGAEA.867292', 'Crossref'
'10.5194/tc-11-191-2017', '10.1594/PANGAEA.150000', 'Crossref'
'10.5194/tc-12-287-2018', '10.1594/PANGAEA.864254', 'Crossref'
'10.5194/tc-12-287-2018', '10.1594/PANGAEA.864255', 'Crossref'
'10.5194/tc-10-2981-2016', '10.1594/PANGAEA.867303', 'Crossref'
'10.5194/tc-10-2541-2016', '10.1594/PANGAEA.867292', 'Crossref'
'10.5194/tc-10-2501-2016', '10.1594/PANGAEA.857574', 'Crossref'
'10.5194/tc-12-287-2018', '10.1594/PANGAEA.864253', 'Crossref'
'10.5194/amt-10-709-2017', '10.1594/PANGAEA.872377', 'Crossref'
'10.5194/npg-25-19-2018', '10.1594/PANGAEA.852720', 'Crossref'
'10.4236/ojg.2018.86034', '10.1594/PANGAEA.549062', 'Crossref'
'10.5194/os-13-77-2017', '10.1594/PANGAEA.792883', 'Crossref'
'10.5194/os-13-77-2017', '10.1594/PANGAEA.792882', 'Crossref'
'10.5194/os-13-77-2017', '10.1594/PANGAEA.869799', 'Crossref'
'10.5194/os-13-799-2017', '10.1594/PANGAEA.874511', 'Crossref'
'10.5194/os-13-77-2017', '10.1594/PANGAEA.792884', 'Crossref'
'10.5194/os-13-195-2017', '10.1594/PANGAEA.864967', 'Crossref'
'10.5194/os-13-77-2017', '10.1594/PANGAEA.792885', 'Crossref'
'10.5194/os-13-77-2017', '10.1594/PANGAEA.854148', 'Crossref'
'10.1038/s41467-018-05665-9', '10.1594/PANGAEA.888852', 'Crossref'
'10.1515/eces-2018-0005', '10.1594/PANGAEA.218327', 'Metrics Service Ingest'
'10.1038/s41467-018-03376-9', '10.1594/PANGAEA.873275', 'Crossref'
'10.3390/rs10060895', '10.1594/PANGAEA.787668', 'Crossref'
'10.3390/rs10040551', '10.1594/PANGAEA.779748', 'Crossref'
'10.3390/rs10020267', '10.1594/PANGAEA.871925', 'Crossref'
'10.3390/rs10020167', '10.1594/PANGAEA.875767', 'Crossref'
'10.3390/rs10020167', '10.1594/PANGAEA.860049', 'Crossref'
'10.3390/rs10020167', '10.1594/PANGAEA.857313', 'Crossref'
'10.3390/rs10030422', '10.1594/pangaea.672803', 'Crossref'
'10.3390/rs10010147', '10.1594/PANGAEA.789968', 'Crossref'
'10.5194/esurf-5-199-2017', '10.1594/PANGAEA.873896', 'Crossref'
'10.1038/s41598-018-29180-5', '10.1594/PANGAEA.769615', 'Crossref'
'10.3389/fmars.2017.00271', '10.1594/PANGAEA.846137', 'Crossref'
'10.1038/s41598-018-30049-w', '10.1594/PANGAEA.56093', 'Crossref'
'10.1002/2016JC012336', '10.1594/pangaea.741917', 'Crossref'
'10.7717/peerj.4777', '10.1594/PANGAEA.769615', 'Crossref'
'10.1039/C4EM00139G', '10.1594/PANGAEA.174586', 'Crossref'
'10.1002/2016JG003618', '10.1594/PANGAEA.876444', 'Crossref'
'10.1515/mgrsd-2017-0027', '10.1594/PANGAEA.806582', 'Metrics Service Ingest'
'10.1002/2016JG003671', '10.1594/PANGAEA.809507', 'Crossref'
'10.3390/data2030025', '10.1594/PANGAEA.871925', 'Crossref'
'10.1038/s41559-018-0587-2', '10.1594/PANGAEA.840718', 'Crossref'
'10.5194/acp-17-6023-2017', '10.1594/PANGAEA.872093', 'Crossref'
'10.5194/acp-16-10911-2016', '10.1594/PANGAEA.848263', 'Crossref'
'10.5194/acp-16-11807-2016', '10.1594/PANGAEA.819070', 'Crossref'
'10.5194/acp-16-13697-2016', '10.1594/PANGAEA.863030', 'Crossref'
'10.5194/acp-18-1457-2018', '10.1594/PANGAEA.861730', 'Crossref'
'10.5194/acp-16-12601-2016', '10.1594/PANGAEA.809646', 'Crossref'
'10.1007/s00300-018-2388-0', '10.1594/PANGAEA.667386', 'Crossref'
'10.1007/978-3-319-45340-8_1', '10.1594/PANGAEA.198666', 'Crossref'
'10.1007/978-3-319-45340-8_1', '10.1594/PANGAEA.198668', 'Crossref'
'10.1007/978-3-319-45340-8_1', '10.1594/PANGAEA.198644', 'Crossref'
'10.1080/1747423X.2013.786148', '10.3334/CDIAC/lue.ndp046', 'Crossref'
'10.1007/978-3-319-45340-8_1', '10.1594/PANGAEA.198690', 'Crossref'
'10.1007/978-3-319-45340-8_1', '10.1594/PANGAEA.198645', 'Crossref'
'10.1007/978-3-319-45340-8_1', '10.1594/PANGAEA.198647', 'Crossref'
'10.1007/978-3-319-45340-8_1', '10.1594/PANGAEA.198695', 'Crossref'
'10.1144/SP381.17', '10.1594/PANGAEA.472488', 'Crossref'
'10.1144/SP383.5', '10.1594/PANGAEA.704738', 'Crossref'
'10.1144/SP381.17', '10.1594/PANGAEA.683642', 'Crossref'
'10.1007/s00704-018-2675-2', '10.1594/PANGAEA.787668', 'Crossref'
'10.3389/fmars.2018.00416', '10.1594/PANGAEA.884255', 'Crossref'
'10.3389/fmars.2018.00429', '10.1594/PANGAEA.882217', 'Crossref'
'10.3389/fmars.2018.00429', '10.1594/PANGAEA.837425', 'Crossref'
'10.3389/fmars.2018.00495', '10.1594/PANGAEA.831729', 'Crossref'
'10.1007/s00531-018-1653-3', '10.1594/PANGAEA.133967', 'Crossref'
'10.1007/s00531-018-1653-3', '10.1594/PANGAEA.133969', 'Crossref'
'10.1007/s00442-017-3857-9', '10.6073/pasta/d688610e536f54885a3c59d287f6c4c3', 'Crossref'
'10.1007/s00027-016-0508-x', '10.6073/pasta/66320ff8063706f6b3ee83a0ef3ef439', 'Crossref'
'10.1007/s00442-016-3716-0', '10.6073/pasta/dd1d7302ec6268bba52d1c76540932ec', 'Crossref'
'10.1007/s00338-016-1438-8', '10.6073/pasta/da2321da9139f3cba86e883c8f7a36a3', 'Crossref'
'10.1007/s00442-016-3716-0', '10.6073/pasta/07b042676a052d5e6b52f50bbcc65849', 'Crossref'
'10.1007/s00338-016-1477-1', '10.6073/pasta/346b87a9afdf332faca4d480a0ddd76d', 'Crossref'
'10.1007/s00227-016-2986-8', '10.6073/pasta/64651327973d5dfba8ef75f886f7d106', 'Crossref'
'10.1007/s00227-016-2921-z', '10.6073/pasta/da2321da9139f3cba86e883c8f7a36a3', 'Crossref'
'10.1007/s00227-016-2921-z', '10.6073/pasta/1f05f1f52a2759dc096da9c24e88b1e8', 'Crossref'
'10.1007/s10452-016-9585-0', '10.6073/pasta/81349f1e48cc3dd669c52ce5192a8b70', 'Crossref'
'10.1007/s10452-016-9585-0', '10.6073/pasta/0afed3aec6e5638b05d7f99136fe88dd', 'Crossref'
'10.1007/s10452-016-9585-0', '10.6073/pasta/ad7bc75f05a723cd539824700b81641d', 'Crossref'
'10.1007/s10021-017-0158-4', '10.6073/pasta/7e6f56dfe5b6d1d6545a24c3bdd9505e', 'Crossref'
'10.1002/2015WR017522', '10.6073/pasta/88e71cdb880de79308800bf67edb1365', 'Crossref'
'10.1002/2015WR017522', '10.6073/pasta/914194db6b7d94964e605450e4712884', 'Crossref'
'10.1002/2015WR017522', '10.6073/pasta/dfb789a59401329cfb864d96c75f6067', 'Crossref'
'10.1002/2015WR017522', '10.6073/pasta/efd0bbd4936dc1003823c75d1cb65a09', 'Crossref'
'10.1002/2015WR017522', '10.6073/pasta/2726aa01125b942da7654cf44d821cea', 'Crossref'
'10.1002/2015WR017522', '10.6073/pasta/1da245bac5364f0dc8d48a90b6fc1fdc', 'Crossref'
'10.1890/15-1027', '10.6073/pasta/21f5bd6642e9689baf90262f3c85ac4a', 'Crossref'
'10.1002/2016JG003377', '10.6073/pasta/f42472946a52de02e1e1687d9214a2df', 'Crossref'
'10.1002/lol2.10075', '10.6073/pasta/925c177e9cbc0035dd5f97dbc8b5947d', 'Crossref'
'10.3354/meps11884', '10.6073/pasta/0a8901710605befffe1d7d8286004cc0', 'Crossref'
'10.1007/s10533-018-0469-3', '10.6073/pasta/0017db3f9aff3fa374eae6f5278b5b30', 'Crossref'
'10.1007/s00382-016-3471-2', '10.3334/CDIAC/cli.ndp026d', 'Crossref'
'10.3354/meps11884', '10.6073/pasta/ba09a6a0b0bd8741f68a0007ac2cafc4', 'Crossref'
'10.4236/jep.2014.516144', '10.6073/pasta/74d5336cf9f1297b475db8ec6ed08819', 'Crossref'
'10.1007/s00338-017-1597-2', '10.6073/pasta/64651327973d5dfba8ef75f886f7d106', 'Crossref'
'10.1007/s00227-017-3257-z', '10.6073/pasta/5f53dda2c4655f8301de82f472f5c10b', 'Crossref'
'10.1007/s00227-017-3257-z', '10.6073/pasta/64651327973d5dfba8ef75f886f7d106', 'Crossref'
'10.1002/2016JG003377', '10.6073/pasta/55038942444330ec87fbf0eaac4a2a75', 'Crossref'
'10.1242/jeb.136044', '10.6073/pasta/7d3ce8c87c7f04df98b7878055ba422e', 'Crossref'
'10.1007/s00227-018-3324-0', '10.6073/pasta/79a6edbcf3aa2380d43deed778856416', 'Crossref'
'10.1007/s00227-018-3324-0', '10.6073/pasta/1f05f1f52a2759dc096da9c24e88b1e8', 'Crossref'
'10.1007/s00227-018-3324-0', '10.6073/pasta/ea06e6d53df8b1cdf7c1d50d025b77fd', 'Crossref'
'10.1080/01431161.2018.1488294', '10.6073/pasta/663bb76ce8e6fb708b80047a9d35fa52', 'Crossref'
'10.3354/meps12524', '10.6073/pasta/9894dad135256558445e61d1956ff6a6', 'Crossref'
'10.3354/meps12524', '10.6073/pasta/891c4b10c650e34e32df6fdd927773ba', 'Crossref'
'10.5194/bg-14-389-2017', '10.6073/pasta/7ed7b4d1fc7ad303998e76143a3b279a', 'Crossref'
'10.5194/bg-14-389-2017', '10.6073/pasta/1580a910a8a1a154cb59c941b252613a', 'Crossref'
'10.5194/bg-13-6015-2016', '10.6073/pasta/d442e829a1adf7da169b6076826de563', 'Crossref'
'10.1038/s41467-017-00565-w', '10.6073/pasta/64651327973d5dfba8ef75f886f7d10', 'Crossref'
'10.3390/rs10060932', '10.6073/pasta/1580a910a8a1a154cb59c941b252613a', 'Crossref'
'10.3389/fmars.2018.00030', '10.6073/pasta/0c250018ee7732d984be74e2043b84b4', 'Crossref'
'10.1002/2014GL060725', '10.3334/CDIAC/atg.035', 'Crossref'
'10.1038/s41598-018-26948-7', '10.6073/pasta/f20bcd9b51fb51b5e26df8fa03996baf', 'Crossref'
'10.1038/s41598-018-25414-8', '10.6073/pasta/1f05f1f52a2759dc096da9c24e88b1e8', 'Crossref'
'10.1007/s00382-015-2882-9', '10.3334/CDIAC/cli.ndp041', 'Crossref'
'10.1007/s00468-016-1490-6', '10.3334/CDIAC/atg.032', 'Crossref'
'10.1007/s00704-015-1711-8', '10.3334/CDIAC/cli.100', 'Crossref'
'10.1007/s00024-015-1227-2', '10.3334/CDIAC/cli.ndp041', 'Crossref'
'10.1016/j.landusepol.2017.03.005', '10.3334/CDIAC/vrc.ndp072', 'Metrics Service Ingest'
'10.1016/j.gca.2015.09.032', '10.3334/CDIAC/atg.035', 'Crossref'
'10.1002/2016GB005472', '10.3334/CDIAC/otg.ndp082', 'Crossref'
'10.1002/grl.50191', '10.3334/CDIAC/cli.002', 'Crossref'
'10.1016/j.rser.2016.11.172', '10.3334/CDIAC/00001', 'Crossref'
'10.1002/2016GL071743', '10.3334/CDIAC/atg.035', 'Crossref'
'10.1002/2016GB005472', '10.3334/CDIAC/otg.ndp063', 'Crossref'
'10.1002/2016GB005472', '10.3334/CDIAC/otg.ndp062', 'Crossref'
'10.1021/acs.jced.6b00567', '10.3334/CDIAC/atg.032', 'Crossref'
'10.1021/acs.est.6b00872', '10.3334/CDIAC/ffe.001', 'Crossref'
'10.1007/s11027-016-9725-9', '10.3334/CDIAC/cli.002', 'Crossref'
'10.1007/s10533-016-0263-z', '10.3334/CDIAC/otg', 'Crossref'
'10.1002/2015GL063089', '10.3334/CDIAC/atg.035', 'Crossref'
'10.1002/2016GB005472', '10.3334/CDIAC/otg.ndp080', 'Crossref'
'10.1002/2015WR017455', '10.3334/CDIAC/cli.ndp041', 'Crossref'
'10.1002/2016GB005472', '10.3334/CDIAC/otg.ndp075', 'Crossref'
'10.1002/2016GB005472', '10.3334/CDIAC/otg.ndp060', 'Crossref'
'10.1002/2014GL059471', '10.3334/CDIAC/GCP', 'Crossref'
'10.1002/2016GB005472', '10.3334/CDIAC/otg.ndp065', 'Crossref'
'10.1002/2016GB005472', '10.3334/CDIAC/otg.ndp071', 'Crossref'
'10.1002/2016GB005472', '10.3334/CDIAC/otg.ndp077', 'Crossref'
'10.1002/2015GB005198', '10.3334/CDIAC/otg.ndp080', 'Crossref'
'10.1029/2011GB004157', '10.3334/CDIAC/atg.012', 'Crossref'
'10.1002/2016GB005472', '10.3334/CDIAC/otg.ndp054', 'Crossref'
'10.1111/1365-2745.12484', '10.3334/CDIAC/vrc.ndp078', 'Crossref'
'10.1029/2012JC008074', '10.3334/CDIAC/atg.012', 'Crossref'
'10.1029/2011JG001930', '10.3334/CDIAC/atg.012', 'Crossref'
'10.1080/01431161.2017.1294778', '10.3334/CDIAC/cli.ndp026c', 'Crossref'
'10.1080/01431161.2017.1286054', '10.3334/CDIAC/otg.ndp047', 'Crossref'
'10.1260/0958-305X.22.6.695', '10.3334/CDIAC/00001', 'Crossref'
'10.1007/s10236-016-1015-2', '10.3334/CDIAC/otg.ndp076', 'Crossref'
'10.1080/00330124.2013.821731', '10.3334/CDIAC/lue.ndp046', 'Crossref'
'10.1080/09644016.2010.489716', '10.3334/CDIAC/00001', 'Crossref'
'10.1080/13698230903326331', '10.3334/CDIAC/00001', 'Crossref'
'10.1080/02626667.2015.1027708', '10.3334/CDIAC/cli.002', 'Crossref'
'10.1155/2014/828131', '10.3334/CDIAC/atg', 'Crossref'
'10.1088/1748-9326/9/12/124008', '10.3334/CDIAC/lue.ndp055.2007', 'Crossref'
'10.1080/1747423X.2013.841297', '10.3334/CDIAC/lue.ndp050', 'Crossref'
'10.1088/1748-9326/11/12/120202', '10.3334/CDIAC/atg.032', 'Crossref'
'10.1002/ldr.2585', '10.3334/CDIAC/tcm.008', 'Crossref'
'10.1002/ldr.2524', '10.3334/CDIAC/tcm.005', 'Crossref'
'10.1063/1.3449298', '10.3334/CDIAC/00001', 'Crossref'
'10.1080/17565529.2015.1034226', '10.3334/CDIAC/00001', 'Crossref'
'10.4155/cmt.11.10', '10.3334/CDIAC/00001', 'Crossref'
'10.1080/20430779.2015.1008362', '10.3334/CDIAC/00001', 'Crossref'
'10.1080/21580103.2014.990060', '10.3334/CDIAC/lue.ndp046', 'Crossref'
'10.1038/srep05261', '10.3334/CDIAC/atg.035', 'Metrics Service Ingest'
'10.1039/C4EM00663A', '10.3334/CDIAC/00001', 'Crossref'
'10.1002/2014JG002735', '10.3334/CDIAC/GCP', 'Crossref'
'10.1002/2015JG003157', '10.3334/CDIAC/atg.035', 'Crossref'
'10.1002/2014JG002798', '10.3334/CDIAC/atg.035', 'Crossref'
'10.1002/2014JG002735', '10.3334/CDIAC/atg.035', 'Crossref'
'10.1002/jgrg.20038', '10.3334/CDIAC/atg.035', 'Crossref'
'10.1002/2015JD023191', '10.3334/CDIAC/00001', 'Crossref'
'10.1002/2015JD023129', '10.3334/CDIAC/atg.035', 'Crossref'
'10.1002/2013JD021308', '10.3334/CDIAC/00001', 'Crossref'
'10.1002/2014JD021877', '10.3334/CDIAC/00001', 'Crossref'
'10.1002/2013JA019484', '10.3334/CDIAC/atg.035', 'Crossref'
'10.1002/2013JB010508', '10.3334/CDIAC/atg.032', 'Crossref'
'10.1002/2013JD020431', '10.3334/CDIAC/cli.ndp026e', 'Crossref'
'10.1002/2014JC010212', '10.3334/CDIAC/atg.035', 'Crossref'
'10.1002/2015JA021223', '10.3334/CDIAC/atg.035', 'Crossref'
'10.15177/seefor.13-03', '10.3334/CDIAC/tcm.008', 'Crossref'
'10.1080/20954816.2016.1218688', '10.3334/CDIAC/00001', 'Crossref'
'10.1080/14733315.2012.11683990', '10.3334/CDIAC/cli.002', 'Crossref'
